"team","n_members","degree","page_rank","constraint","density","inv_constraint","effeciency_score","innovation_score"
2942,11,9.72727272727273,1.62878754299944e-05,0.223868077619832,0.963636363636364,0.47888263082207,0.806559054947163,0.323897586844146
2943,5,5,9.83901880044178e-06,0.339092964302104,1,0.363657744139798,0.741608256374681,0.228604986131056
2944,6,6,1.23447772974814e-05,0.310353438112185,1,0.392397270329717,0.765278375337896,0.246671421101664
2945,4,4,1.11194085441872e-05,0.410191077977776,1,0.292559630464127,0.683051243373066,0.183910809937401
2946,13,12.4615384615385,1.79493376765758e-05,0.18657070496707,1,0.516180003474832,0.867226890416914,0.324484558453759
2947,4,4,8.94555602735422e-06,0.37900223366215,1,0.323748474779752,0.708738641641135,0.203516951803244
2948,22,21.0454545454545,1.63024290390052e-05,0.104539485078007,1,0.598211223363895,0.934788502972408,0.376051577683366
2949,5,5.8,1.30181835035033e-05,0.304718969258658,1,0.398031739183245,0.769918971956511,0.250213398949992
2950,4,5.25,9.60965916431081e-06,0.319202557419012,1,0.38354815102289,0.757990165179938,0.241108627983661
2951,7,8,9.45766355003627e-06,0.219874767413345,1,0.482875941028557,0.839797380450316,0.303548733887042
2952,7,6.14285714285714,1.52285212374573e-05,0.297340514900159,0.857142857142857,0.405410193541743,0.658337568263497,0.34465551429422
2953,7,7,1.53961432779284e-05,0.299714315248149,1,0.403036393193754,0.774040847697108,0.253359458339899
2954,5,5,1.28441287849784e-05,0.361443978256481,1,0.341306730185421,0.723199770592679,0.214554540850036
2955,5,5,1.2336445115435e-05,0.351194841229697,1,0.351555867212205,0.731641047289139,0.22099742255851
2956,4,4,9.14062069955817e-06,0.381675007245895,1,0.321075701196007,0.706537322514615,0.201836774829455
2957,7,7.28571428571429,1.16401409727106e-05,0.248897632715908,0.904761904761905,0.453853075725994,0.7374549932083,0.345173398740207
2958,16,14.625,1.68663261101512e-05,0.159548885613653,0.958333333333333,0.543201822828249,0.855165269226223,0.36766397824345
2959,10,9.6,1.0796035301276e-05,0.192329444973836,0.777777777777778,0.510421263468066,0.679459824890228,0.460559293963093
2960,10,10,1.25326517090735e-05,0.198833766648621,1,0.503916941793281,0.857126928192854,0.31677566983304
2961,9,9,1.39832812693695e-05,0.223716725942993,1,0.479033982498909,0.836633110627372,0.301133575979533
2962,3,3,8.70876688795501e-06,0.516532574363616,1,0.186218134078286,0.595467479690069,0.117061700580622
2963,8,9,1.09616898703704e-05,0.203755193035012,1,0.49899551540689,0.853073599433543,0.313681929554067
2964,21,21.1428571428571,1.54664888615508e-05,0.101101113357215,1,0.601649595084687,0.937620375256352,0.378213030126527
2965,4,2.5,1.60000000000037e-05,0.629075519953664,0.833333333333333,0.0736751884882386,0.36550806093988,0.151085319506568
2966,4,4,1.05013649054358e-05,0.404427510025808,1,0.298323198416094,0.687798167110573,0.187533942932524
2967,10,8.7,1.57772810765688e-05,0.246793826503654,0.955555555555555,0.455956881938248,0.78102179009657,0.314565659940138
2968,18,16,1.86244790550922e-05,0.148792518566744,0.92156862745098,0.553958189875159,0.833744579469463,0.397536995917317
2969,15,14.0666666666667,1.65362297585252e-05,0.162070253619472,1,0.54068045482243,0.887405671174042,0.339886197579499
2970,10,10.2,1.29074907203619e-05,0.198749235127434,1,0.504001473314468,0.857196549074891,0.316828808608551
2971,3,3,1.41099366778029e-05,0.477493206983925,1,0.225257501457978,0.627620635730967,0.14160289125294
2972,6,5.83333333333333,9.32678631342861e-06,0.269605918541348,0.866666666666667,0.433144789900554,0.689023909221016,0.356103302053281
2973,8,8,1.46692975184691e-05,0.243942900393747,1,0.458807808048155,0.819974660788765,0.288418861651818
2974,6,7,7.03811543520965e-06,0.224466145495748,1,0.478284562946154,0.836015882289999,0.300662470801038
2975,6,6,1.29503912149356e-05,0.306619843253288,1,0.396130865188614,0.768353395917099,0.249018458706915
2976,7,7.57142857142857,1.30651276586359e-05,0.250118390267486,0.952380952380952,0.452632318174416,0.775669020757996,0.31447139070217
2977,4,4,1.36237684728994e-05,0.400741351788766,1,0.302009356653136,0.690834118483308,0.189851160608307
2978,10,10.1,1.55038423159016e-05,0.202943508697874,1,0.499807199744029,0.85374210957855,0.314192176041663
2979,6,6,1.18786612838325e-05,0.299620456244805,1,0.403130252197097,0.774118150773026,0.253418460620211
2980,8,6,1.59999999999888e-05,0.329645854283893,0.857142857142857,0.373104854158009,0.631730615131881,0.324347513761339
2981,8,8.125,1.10187501623034e-05,0.21518238027091,0.892857142857143,0.487568328170992,0.755418299294903,0.373851360136009
2982,4,4,1.06279660442879e-05,0.393123947489032,1,0.309626760952871,0.697107877652966,0.19463966472339
2983,6,5.16666666666667,1.59908570154126e-05,0.390237692475063,1,0.312513015966839,0.699485021906749,0.196454041835033
2984,3,3,6.57601627230038e-06,0.436596404686544,1,0.266154303755358,0.661303591016906,0.167311715202536
2985,6,7,1.07681730945241e-05,0.244124968205209,1,0.458625740236693,0.819824708185921,0.288304408955058
2986,4,5,8.76198852433191e-06,0.289615621013121,1,0.413135087428781,0.782358218426765,0.259707767684998
2987,3,3,6.77798904504246e-06,0.440722474912213,1,0.262028233529689,0.6579053243772,0.164717957082669
2988,12,9.83333333333333,1.59999999999833e-05,0.215192192440964,0.893939393939394,0.487558516000938,0.756301569132574,0.373164859961957
2989,3,3,7.1054416179692e-06,0.443576239683634,1,0.259174468758269,0.655554939364372,0.162924004206635
2990,3,3,7.10544161796892e-06,0.443576239683634,1,0.259174468758269,0.655554939364372,0.162924004206635
2991,10,10,1.5223546992815e-05,0.199260184652935,1,0.503490523788968,0.856775726686488,0.316507612068472
2992,3,3,7.80086731245703e-06,0.443259479235899,1,0.259491229206003,0.655815825971589,0.163123128297702
2993,3,3,7.82365812966093e-06,0.44626964616039,1,0.256481062281512,0.653336626811137,0.161230856844351
2994,5,5,1.16200622036197e-05,0.339653099606432,1,0.36309760883547,0.741146924159205,0.228252870094643
2995,6,4.33333333333333,1.59999999999902e-05,0.424525319330419,0.866666666666667,0.278225389111483,0.561430969025864,0.258716822486926
2996,6,4.33333333333333,1.59999999999897e-05,0.424525319330419,0.866666666666667,0.278225389111483,0.561430969025864,0.258716822486926
2997,6,4.33333333333333,1.5999999999995e-05,0.424525319330419,0.866666666666667,0.278225389111483,0.561430969025864,0.258716822486926
2998,6,4.33333333333333,1.59999999999949e-05,0.424525319330419,0.866666666666667,0.278225389111483,0.561430969025864,0.258716822486926
2999,11,8.90909090909091,1.59999999999808e-05,0.235064793247677,0.890909090909091,0.467685915194225,0.737438542134744,0.362577341033413
3000,9,10,1.47561671956184e-05,0.203372677207807,1,0.499378031234095,0.853388642732289,0.313922389235683
3001,4,5,8.5972591368303e-06,0.289733491170056,1,0.413017217271846,0.782261139559896,0.259633671351218
3002,3,3,8.53354245757312e-06,0.448317699901137,1,0.254433008540765,0.65164983227715,0.159943395475678
3003,8,7.125,1.77826081324339e-05,0.314504398652548,0.928571428571429,0.388246309789355,0.703030427996429,0.288963927041306
3004,15,11.0666666666667,1.60000000000053e-05,0.206017610192217,0.79047619047619,0.496733098249685,0.678644656270643,0.44397198522041
3005,9,10.1111111111111,1.02050433016256e-05,0.180366428572803,1,0.5223842798691,0.872336785387434,0.32838473256505
3006,9,8.11111111111111,1.64022959383686e-05,0.261736846903732,1,0.441013861538171,0.805319414632892,0.277233110871909
3007,8,9.25,1.431135225422e-05,0.214504714806701,1,0.488245993635202,0.844220201592114,0.306924492609214
3008,7,7,1.66147863955215e-05,0.27341091348213,1,0.429339794959773,0.79570455380084,0.26989448032917
3009,5,6,8.22242087486007e-06,0.259732184015573,1,0.443018524426329,0.806970472090495,0.278493295589902
3010,9,9,1.27591393897763e-05,0.219315552705278,1,0.483435155736624,0.840257954454858,0.303900271212019
3011,3,3,8.07906723117203e-06,0.465990965325401,1,0.236759743116501,0.637093980093075,0.148833508054577
3012,11,14.1818181818182,1.21164770991791e-05,0.127428225570659,1,0.575322482871244,0.915937141025834,0.361663103115729
3013,7,6.85714285714286,1.45055829818106e-05,0.298540491344539,1,0.404210217097363,0.775007619078678,0.25409735544653
3014,13,13,1.52567469836839e-05,0.158381738110917,1,0.544368970330986,0.890443564015706,0.342204897099214
3015,6,6.5,1.01069368341521e-05,0.264510820685963,0.933333333333333,0.438239887755939,0.748127510721691,0.317397766804843
3016,6,4.33333333333333,1.59999999999935e-05,0.421854434281502,0.866666666666667,0.2808962741604,0.563630732738987,0.260395812277202
3017,11,11,1.42637122023904e-05,0.192786318272704,1,0.509964390169198,0.862107658269472,0.32057725765671
3018,7,7,1.39857000161819e-05,0.279980591726698,1,0.422770116715205,0.790293710748963,0.265764604839958
3019,9,9,1.43058999647854e-05,0.221092697751286,1,0.481658010690616,0.838794282633134,0.302783110295904
3020,12,13.0833333333333,1.39745925205264e-05,0.160125801295578,1,0.542624907146324,0.889007138697227,0.341108532326111
3021,5,5,1.22745068135484e-05,0.347977631786684,1,0.354773076655219,0.734290768434244,0.223019846477573
3022,18,20.2222222222222,1.79273662103237e-05,0.105648874344886,1,0.597101834097017,0.933874800507378,0.375354185913067
3023,8,7.875,1.16589956701343e-05,0.228625380892541,0.857142857142857,0.474125327549362,0.714931938879953,0.387851685721733
3024,7,7,1.4312033620692e-05,0.283350551622224,1,0.419400156819678,0.787518183027968,0.263646157900237
3025,8,8,1.51043394447462e-05,0.254293985275765,1,0.448456723166138,0.811449418968959,0.281911892794349
3026,9,7.11111111111111,1.59999999999869e-05,0.290535166673073,0.888888888888889,0.412215541768829,0.690088813713045,0.328977133448972
3027,7,9,1.2721866498394e-05,0.205116772527896,1,0.497633935914006,0.851952190946797,0.31282600426139
3028,6,6,1.43935998282486e-05,0.316150707262566,1,0.386600001179336,0.760503695005851,0.243027102631681
3029,5,6,8.08086217264177e-06,0.256431260742045,1,0.446319447699857,0.809689140660622,0.280568344262245
3030,3,3,1.07782445017655e-05,0.48551060842724,1,0.217240100014662,0.621017435501254,0.136562938233126
3031,5,6,8.78137362744163e-06,0.257975259278705,1,0.444775449163198,0.808417490293101,0.279597745478781
3032,5,4.6,9.35751984604859e-06,0.374961388108519,0.9,0.327789320333383,0.629705863357135,0.268919810502461
3033,19,20.1052631578947,1.49358863403445e-05,0.102108554327202,1,0.6006421541147,0.93679063827842,0.37757972578286
3034,5,5,1.06965008258281e-05,0.339106865233844,1,0.363643843208058,0.741596807448703,0.228596247633502
3035,3,4,7.36600252909531e-06,0.337035038115586,1,0.365715670326316,0.743303181939233,0.229898653583238
3036,5,6,1.03376340927318e-05,0.267405588708396,1,0.435345119733506,0.800650590519318,0.273669588129663
3037,4,3,1.59999999999835e-05,0.576384000108739,1,0.126366708333163,0.546173334819927,0.0794374932789129
3038,11,12,1.17640437655097e-05,0.157303443013913,1,0.545447265427989,0.891331657057146,0.342882742242534
3039,11,11,1.39958882592046e-05,0.192286083033879,1,0.510464625408024,0.862519656279959,0.320891718909568
3040,9,9,1.09845564583436e-05,0.218870444494848,1,0.483880263947055,0.84062454937444,0.304180078140132
3041,5,6,9.24043119436603e-06,0.26860472735801,1,0.434145981083892,0.799662969696964,0.272915777496501
3042,16,17.1875,1.61976422139998e-05,0.120973674750882,1,0.58177703369102,0.921253164148435,0.365720606425956
3043,6,5.33333333333333,1.15413937847499e-05,0.327817755661254,0.866666666666667,0.374932952780649,0.641080143530863,0.319509784021822
3044,7,8,9.52498130440956e-06,0.213000796185075,1,0.489749912256827,0.845458841799667,0.307869896085914
3045,12,13,1.25203148707011e-05,0.150096194633137,1,0.552654513808766,0.897267608312677,0.347413411374929
3046,47,46.063829787234,1.63189444435681e-05,0.0474772595565639,1,0.655273448885338,0.981785438742079,0.41192241911091
3047,8,8.5,1.05202210504271e-05,0.202227617739298,0.785714285714286,0.500523090702604,0.677844181001027,0.449347936580427
3048,9,9,1.26753439514332e-05,0.221048252326814,1,0.481702456115089,0.838830888263919,0.302811049878682
3049,7,8,1.10358975218267e-05,0.22395192721143,1,0.478798781230472,0.836439396856051,0.300985722170352
3050,6,4.33333333333333,1.59999999999928e-05,0.457270174171162,0.866666666666667,0.24548053427074,0.5344620272141,0.238132530780343
3051,8,8,1.19370711711843e-05,0.238431309261052,1,0.46431939918085,0.824514054268162,0.291883595277744
3052,5,6,1.26792555860588e-05,0.286633162412063,1,0.416117546029839,0.784814596775642,0.261582620945015
3053,6,7,1.33113608113164e-05,0.269712069319649,1,0.433038639122253,0.798750953409996,0.272219672717043
3054,9,8.88888888888889,1.5449276899488e-05,0.239988671047251,1,0.462762037394652,0.823231397814312,0.290904595998141
3055,10,12.1,1.29098449591693e-05,0.150739536080304,1,0.552011172361598,0.896737746808079,0.347008989731289
3056,8,8,1.43306019566438e-05,0.244466642862001,1,0.458284065579902,0.819543302023567,0.288089623125702
3057,15,12.8,1.59999999999801e-05,0.170130766216256,0.914285714285714,0.532619942225646,0.810171947239055,0.388701436667949
3058,6,6,1.22121615875794e-05,0.30996126716803,1,0.392789441273872,0.765601370673335,0.246917950248077
3059,10,9.2,1.24877732147782e-05,0.215495755279953,0.911111111111111,0.487254953161949,0.7701943249528,0.362179431468103
3060,8,6.25,1.59999999999868e-05,0.321992391300415,0.892857142857143,0.380758317141487,0.66744866295422,0.306707729941043
3061,8,6.25,1.59999999999879e-05,0.321992391300415,0.892857142857143,0.380758317141487,0.66744866295422,0.306707729941043
3062,8,6.25,1.59999999999836e-05,0.321992391300415,0.892857142857143,0.380758317141487,0.66744866295422,0.306707729941043
3063,3,4,9.79982465374365e-06,0.367680965202969,1,0.335069743238933,0.718062934932279,0.210633804010582
3064,12,15,1.39514073785248e-05,0.132845439559685,1,0.569905268882217,0.911475477367147,0.358257697486984
3065,5,5,1.24285803666625e-05,0.345516313942283,1,0.357234394499619,0.736317930809791,0.224567096716982
3066,5,5,1.29906073580676e-05,0.349817460420528,1,0.352933248021374,0.732775469874788,0.221863280981303
3067,9,9,1.38123636578099e-05,0.228733787629468,1,0.474016920812434,0.832501015818991,0.297979716792598
3068,6,7,1.02542227461566e-05,0.236495352383506,1,0.466255356058397,0.826108524869255,0.293100589559521
3069,9,8.33333333333333,1.06366376923448e-05,0.228066761918247,0.916666666666667,0.474683946523656,0.764416339588265,0.350784589571554
3070,11,11,1.40278867299584e-05,0.186142842499756,1,0.516607865942146,0.867579281595332,0.32475352424641
3071,13,13,1.49619353227596e-05,0.167413683425664,1,0.535337025016239,0.883004776797833,0.336527174661876
3072,4,4,8.51988286226381e-06,0.383849686458769,1,0.318901021983133,0.704746238161471,0.20046971330166
3073,9,10.3333333333333,1.1721833332679e-05,0.176074138521218,0.944444444444444,0.526676569920684,0.83011592256237,0.366006689296251
3074,4,4,1.23136110187742e-05,0.399886615166253,1,0.302864093275649,0.691538086857853,0.190388470914175
3075,28,28.0714285714286,1.52015692740308e-05,0.076299728290992,1,0.62645098015091,0.958047007591576,0.393803844238037
3076,6,6,1.24084768479664e-05,0.310490961085934,1,0.392259747355969,0.765165110243431,0.246584970481505
3077,5,3.6,1.59999999999938e-05,0.482895463907325,0.9,0.219855244534578,0.540810437682421,0.201069563123791
3078,8,8,1.32384100037667e-05,0.244204249533933,1,0.45854645890797,0.81975941140719,0.288254570590977
3079,10,10,1.39471716392731e-05,0.208811866889986,1,0.493938841551916,0.848908879705234,0.310503169098354
3080,11,8.90909090909091,1.59999999999831e-05,0.238501110017379,0.890909090909091,0.464249598424523,0.73460836232605,0.36041718038748
3081,5,3.6,1.59999999999997e-05,0.531406763620684,0.9,0.171343944821218,0.500856117361087,0.170574062404002
3082,5,5,1.48948780509682e-05,0.343762227875536,1,0.358988480566367,0.737762611059467,0.225669762141886
3083,15,18,1.38548502135148e-05,0.106986531374682,1,0.59576417706722,0.932773094765327,0.374513298920634
3084,18,18.6666666666667,1.57952785088911e-05,0.119795302335776,0.986928104575163,0.582955406106126,0.911457557127231,0.374678705997354
3085,8,9,1.39368220397315e-05,0.216148998792814,1,0.486601709649089,0.842865955272832,0.305890851709499
3086,9,7.11111111111111,1.59999999999889e-05,0.304614782789259,0.888888888888889,0.398135925652643,0.678492721758563,0.320126310116213
3087,13,12.2307692307692,1.35720890425666e-05,0.171807970730583,0.935897435897436,0.530942737711319,0.826590185593141,0.374061394705841
3088,8,8,1.56043964701061e-05,0.258856375875992,1,0.44389433256591,0.80769179514627,0.279043852015081
3089,13,14,1.36604423080638e-05,0.141186002701679,1,0.561564705740224,0.904606118405326,0.353014596378521
3090,10,8.2,1.59999999999854e-05,0.254930785146645,0.911111111111111,0.447819923295257,0.737715297911987,0.337389516772138
3091,8,6.25,1.59999999999899e-05,0.338313269482662,0.892857142857143,0.36443743895924,0.654006648440653,0.296447989317825
3092,7,8,1.3812605367505e-05,0.24226672333467,1,0.460483985107232,0.821355174515038,0.289472551390365
3093,4,4,9.26206398113041e-06,0.403019344091549,1,0.299731364350353,0.688957944587891,0.188419153708478
3094,6,8,8.30562135615153e-06,0.20632650640928,1,0.496424202032622,0.850955843801164,0.312065533182106
3095,7,7,1.3803742123613e-05,0.268608004138135,1,0.434142704303768,0.799660270912898,0.272913717624858
3096,8,8,1.44413270275011e-05,0.247280943754654,1,0.455469764687249,0.817225419797981,0.286320478299554
3097,13,10.7692307692308,1.59999999999815e-05,0.20136039070913,0.897435897435897,0.501390317732772,0.770573309156232,0.379661904911011
3098,18,16.2777777777778,1.58988581653627e-05,0.138617105733921,0.954248366013072,0.564133602707982,0.869040447779916,0.383390174753375
3099,13,15,1.21220755489287e-05,0.124427443020082,1,0.57832326542182,0.918408611135867,0.363549475300596
3100,7,6.42857142857143,1.14708125752748e-05,0.286656652991788,0.904761904761905,0.416094055450114,0.706356341965467,0.321437068507758
3101,5,3.6,1.60000000000008e-05,0.514274729900532,0.9,0.18847597854137,0.5149662064961,0.181343717097473
3102,10,10,1.32893763274531e-05,0.208152928400932,1,0.49459778004097,0.849451587066597,0.310917395459758
3103,6,5.33333333333333,1.17163896331309e-05,0.331395293206259,0.866666666666667,0.371355415235643,0.638133653086795,0.317260848218753
3104,7,5.42857142857143,1.59999999999902e-05,0.364598877131886,0.904761904761905,0.338151831310016,0.642162461194363,0.272440501390185
3105,5,3.6,1.59999999999989e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3106,5,3.6,1.59999999999994e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3107,5,3.6,1.59999999999989e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3108,5,3.6,1.59999999999989e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3109,5,3.6,1.59999999999955e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3110,5,3.6,1.59999999999949e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3111,5,3.6,1.59999999999951e-05,0.494246298351046,0.9,0.208504410090856,0.531461793594166,0.193934124947654
3112,10,10,1.27869105760114e-05,0.198611732703455,1,0.504138975738447,0.857309797244391,0.316915246310575
3113,5,5,1.02011311301893e-05,0.339990937149739,1,0.362759771292163,0.740868678276253,0.228040496377468
3114,7,9,1.03585099902551e-05,0.204309705022839,1,0.498441003419063,0.852616898629512,0.313333348484835
3115,7,7,1.45386068608518e-05,0.270136113124389,1,0.432614595317514,0.798401707314655,0.271953107437838
3116,7,7,1.54424625414786e-05,0.290708650078699,1,0.412042058363203,0.781457990363104,0.259020660374886
3117,7,6.71428571428571,1.28360554588057e-05,0.286095317797097,0.952380952380952,0.416655390644805,0.746038116305035,0.291855331642576
3118,8,8,1.19159513861376e-05,0.233596243105816,1,0.469154465336087,0.828496256004306,0.294923047205202
3119,3,2,1.599999999999e-05,0.702750708441902,1,0,0.442096635730675,0
3120,5,5,1.18913252854034e-05,0.342696290091993,1,0.36005441834991,0.738640526512113,0.226339839147395
3121,7,5.42857142857143,1.59999999999913e-05,0.375428176131924,0.904761904761905,0.327322532309978,0.63324335814704,0.26563291434548
3122,12,12,1.34005261474893e-05,0.177637375737165,1,0.525113332704738,0.874584456585963,0.330100288182098
3123,10,8.2,1.59999999999854e-05,0.258837272406853,0.911111111111111,0.443913436035049,0.73449788167602,0.334933794378398
3124,11,12,1.18568272554848e-05,0.159092195935093,1,0.54365851250681,0.889858424890396,0.341758284305565
3125,15,18,1.29681650799988e-05,0.107025318958594,1,0.595725389483308,0.932741148980298,0.374488916007785
3126,16,16,1.68515929091352e-05,0.144138206912114,1,0.558612501529788,0.902174657830683,0.35115876183778
3127,10,12,1.16690622373432e-05,0.151120388409157,1,0.551630320032745,0.896424073580768,0.346769575769237
3128,11,11,1.49616764165661e-05,0.188961729467586,1,0.513788978974316,0.865257622239103,0.322981496490724
3129,8,7.5,1.23100944696125e-05,0.256476507462104,0.928571428571429,0.446274200979798,0.750822694249729,0.325441811740789
3130,5,5,1.27608407803369e-05,0.35524811552694,1,0.347502592914962,0.728302735997148,0.218449425906607
3131,7,8,1.30705025404581e-05,0.236222684877299,1,0.466528023564604,0.826333096153649,0.293271995648018
3132,9,7.33333333333333,1.59999999999847e-05,0.292550650745492,0.916666666666667,0.41020005769641,0.711306858601517,0.310248292053957
3133,27,24.2222222222222,1.60000000000026e-05,0.0956547486539958,0.931623931623932,0.607095959787906,0.8857909344224,0.424619786375237
3134,11,11,1.29465014401786e-05,0.188544998470698,1,0.514205709971204,0.865600845443509,0.323243464743289
3135,8,8,1.41688497784555e-05,0.250767634988762,1,0.45198307345314,0.814353751150629,0.284128650917733
3136,8,6.5,1.59999999999893e-05,0.339543702956492,0.928571428571429,0.36320700548541,0.682407843347194,0.273223550532415
3137,14,14,1.52517478740341e-05,0.154433315558923,1,0.548317392882979,0.89369551851576,0.344686981139177
3138,20,20,1.5772491190463e-05,0.109323859641987,1,0.593426848799915,0.930848051263301,0.373043991846217
3139,2,2,1.93666415094156e-05,0.488056803482278,1,0.214693904959624,0.618920367530891,0.13496233190857
3140,6,6,1.32125072488132e-05,0.301214045727697,1,0.401536662714206,0.772805656879101,0.252416687641344
3141,9,10,1.36395450388457e-05,0.19687065461411,1,0.505880053827792,0.8587437640129,0.318009734572909
3142,6,7,1.4145513523541e-05,0.258927390859157,1,0.443823317582745,0.807633306600266,0.27899921009695
3143,12,12,1.47622924990048e-05,0.1724669026613,1,0.530283805780602,0.878842902323483,0.333350585872292
3144,8,6.5,1.59999999999867e-05,0.317755331110146,0.928571428571429,0.384995377331756,0.700352932288802,0.286920303933155
3145,4,3,1.60000000000011e-05,0.559472128020611,1,0.143278580421291,0.560102096956482,0.090068748480976
3146,4,3,1.60000000000054e-05,0.559472128020611,1,0.143278580421291,0.560102096956482,0.090068748480976
3147,6,6,1.39878410996709e-05,0.310515356165214,1,0.392235352276688,0.765145018248007,0.246569635082079
3148,6,4.66666666666667,1.59999999999953e-05,0.436176247119651,0.933333333333333,0.266574461322252,0.606742400935791,0.209484287547355
3149,10,9.2,1.46432880325692e-05,0.215835832869037,0.911111111111111,0.486914875572866,0.769914234149036,0.36196564959823
3150,6,7,1.11237837689861e-05,0.256651544044796,1,0.446099164397107,0.809507713453114,0.280429868285364
3151,2,3,8.2056341899336e-06,0.360085003547275,1,0.342665704894627,0.724319033757365,0.215408828706012
3152,39,37.6923076923077,1.61398768587415e-05,0.060615400356636,0.99055330634278,0.642135308085266,0.963184376399021,0.409601876687452
3153,6,4.66666666666667,1.59999999999929e-05,0.440763328825604,0.933333333333333,0.261987379616298,0.602964441307772,0.206600725278519
3154,6,4.66666666666667,1.59999999999918e-05,0.41574047273648,0.933333333333333,0.287010235705422,0.623573479066952,0.22233076199957
3155,6,4.66666666666667,1.5999999999992e-05,0.41574047273648,0.933333333333333,0.287010235705422,0.623573479066952,0.22233076199957
3156,6,4.66666666666667,1.59999999999913e-05,0.41574047273648,0.933333333333333,0.287010235705422,0.623573479066952,0.22233076199957
3157,7,6,1.59999999999918e-05,0.377451962817457,1,0.325298745624445,0.710015457935064,0.204491493527327
3158,17,15.2941176470588,1.59999999999795e-05,0.153627344188799,0.955882352941177,0.549123364253104,0.858023652902078,0.372927169429952
3159,10,8.4,1.5999999999986e-05,0.265334614392035,0.933333333333333,0.437416094049868,0.747449027197119,0.316879908044
3160,13,14,1.49524590581098e-05,0.142500678698044,1,0.560250029743858,0.903523340038473,0.352188155878465
3161,11,9.45454545454546,1.5999999999983e-05,0.230372947591858,0.945454545454546,0.472377760850044,0.786226887967519,0.331238028857465
3162,7,7,1.2841261727713e-05,0.2729352545342,1,0.429815453907703,0.796096310568471,0.270193492268134
3163,9,7.77777777777778,1.59999999999855e-05,0.28020959283225,0.972222222222222,0.422541115609653,0.767227088718937,0.283082502810146
3164,3,2,1.59999999999861e-05,0.682349365665155,1,0.0204013427767471,0.45889935569703,0.0128248298233416
3165,3,2,1.59999999999865e-05,0.682349365665155,1,0.0204013427767471,0.45889935569703,0.0128248298233416
3166,3,2,1.59999999999855e-05,0.682349365665155,1,0.0204013427767471,0.45889935569703,0.0128248298233416
3167,11,11,1.38738428231725e-05,0.185108157818764,1,0.517642550623138,0.868431456726078,0.325403954715607
3168,5,4,1.59999999999958e-05,0.490516536544446,1,0.212234171897457,0.616894510395512,0.133416077905666
3169,12,10.3333333333333,1.59999999999828e-05,0.212267389233465,0.939393939393939,0.490483319208437,0.796147213442296,0.34642952627742
3170,13,13,1.37302272288273e-05,0.156227430309925,1,0.546523278131977,0.892217870300225,0.343559152612548
3171,6,5,1.59999999999936e-05,0.398034100045398,1,0.304716608396504,0.693063834116246,0.191553011475555
3172,7,6,1.59999999999912e-05,0.341417639815064,1,0.361333068626839,0.739693633789082,0.227143632916493
3173,7,6,1.599999999999e-05,0.335324848663652,1,0.36742585977825,0.744711708562442,0.230973724421797
3174,7,5.71428571428571,1.59999999999888e-05,0.355945146832091,0.952380952380952,0.346805561609811,0.688509201183306,0.247945860566764
3175,8,7,1.59999999999878e-05,0.302976093944851,1,0.399774614497051,0.77135441893442,0.2513090169957
3176,2,2,8.84174720592741e-06,0.460129117292402,1,0.2426215911495,0.641921848143803,0.152518422537715
3177,7,6,1.59999999999876e-05,0.340131956542486,1,0.362618751899416,0.74075253350127,0.227951847814794
3178,12,10.5,1.5999999999983e-05,0.21000214817496,0.954545454545455,0.492748560266943,0.810491802449094,0.338328869663378
3179,10,10,1.44690722804944e-05,0.215162985385126,1,0.487587723056776,0.843678044327643,0.306510686114298
3180,8,7,1.59999999999887e-05,0.294756548767098,1,0.407994159674804,0.778124106468418,0.256476042974505
3181,6,5,1.59999999999904e-05,0.406506943987564,1,0.296243764454338,0.686085527558841,0.186226755117475
3182,7,5.71428571428571,1.5999999999992e-05,0.358690302520375,0.952380952380952,0.344060405921527,0.686248267537955,0.246220182265778
3183,7,5.71428571428571,1.59999999999892e-05,0.355980106042634,0.952380952380952,0.346770602399269,0.688480408479246,0.247923884271827
3184,7,6,1.59999999999892e-05,0.34617438625837,1,0.356576322183532,0.735775936835874,0.224153414855076
3185,5,4,1.59999999999972e-05,0.512757045482764,1,0.189993662959139,0.598577037487517,0.119435099033847
3186,8,6.75,1.59999999999883e-05,0.319002962199572,0.964285714285714,0.38374774624233,0.728739963092415,0.26368505426653
3187,8,7,1.59999999999897e-05,0.307127023361066,1,0.395623685080836,0.767935678053292,0.248699631723651
3188,6,6,1.33202824737131e-05,0.29883823649064,1,0.403912471951263,0.774762393636117,0.253910184882747
3189,15,14,1.59999999999793e-05,0.171733927763651,1,0.531016780678252,0.879446586702612,0.333811353500679
3190,11,12,1.36189397892115e-05,0.161743440094411,1,0.541007268347491,0.887674837581514,0.340091641303902
3191,4,3,1.5999999999998e-05,0.558569256328182,1,0.14418145211372,0.560845709785277,0.0906363177794493
3192,13,11.6923076923077,1.60000000000051e-05,0.193023212021012,0.974358974358974,0.50972749642089,0.840794383081209,0.336546974547363
